year_fall,term_fall,crn_fall,professor,course,gpa_fall,n_students_fall,instruction_method_fall,As_fall,Bs_fall,Cs_fall,Ds_fall,Fs_fall,withdrawal_while_failing_fall,As_through_WFs_fall,DWFs_fall,other_fall,A_plus_fall,A_regular_fall,A_minus_fall,B_plus_fall,B_regular_fall,B_minus_fall,C_plus_fall,C_regular_fall,C_minus_fall,D_regular_fall,F_regular_fall,year_spring,term_spring,crn_spring,gpa_spring,n_students_spring,instruction_method_spring,As_spring,Bs_spring,Cs_spring,Ds_spring,Fs_spring,withdrawal_while_failing_spring,As_through_WFs_spring,DWFs_spring,other_spring,A_plus_spring,A_regular_spring,A_minus_spring,B_plus_spring,B_regular_spring,B_minus_spring,C_plus_spring,C_regular_spring,C_minus_spring,D_regular_spring,F_regular_spring,diff
2019,Spring,19095,"Bagherieh, Said",MATH 1111,2,27,NULL,4,4,7,2,5,0,22,37,2,0,4,0,0,4,0,0,7,0,2,5,2020,Spring,18152,2,24,NULL,1,9,1,1,5,0,17,54.2,0,0,1,0,0,9,0,0,1,0,1,5,0
2019,Spring,19096,"Kumaresan, Natarajan",CSC 2720,2.18,11,NULL,2,2,4,2,1,0,11,27.3,0,0,2,0,0,2,0,0,4,0,2,1,2020,Spring,16310,2.43,9,NULL,2,1,2,2,0,0,7,44.4,0,0,2,0,0,1,0,0,2,0,2,0,0.25
2019,Spring,19096,"Kumaresan, Natarajan",CSC 2720,2.18,11,NULL,2,2,4,2,1,0,11,27.3,0,0,2,0,0,2,0,0,4,0,2,1,2020,Spring,17927,3,15,NULL,5,1,3,1,0,0,10,40,0,0,5,0,0,1,0,0,3,0,1,0,0.8199999999999998
2019,Spring,19098,"Keith, Susan",MATH 1001,2.05,23,NULL,1,8,4,5,2,0,20,43.5,0,0,1,0,0,8,0,0,4,0,5,2,2020,Spring,16234,2.5,22,H,8,5,3,2,4,0,22,27.3,0,0,8,0,0,5,0,0,3,0,2,4,0.4500000000000002
2019,Spring,19098,"Keith, Susan",MATH 1001,2.05,23,NULL,1,8,4,5,2,0,20,43.5,0,0,1,0,0,8,0,0,4,0,5,2,2020,Spring,16235,2.83,24,NULL,7,8,6,1,1,0,23,12.5,0,0,7,0,0,8,0,0,6,0,1,1,0.7800000000000002
2019,Spring,19098,"Keith, Susan",MATH 1001,2.05,23,NULL,1,8,4,5,2,0,20,43.5,0,0,1,0,0,8,0,0,4,0,5,2,2020,Spring,20896,1.83,24,NULL,2,7,5,3,6,0,23,41.7,0,0,2,0,0,7,0,0,5,0,3,6,-0.21999999999999975
2019,Spring,19100,"Summerill, Corinne",BIOL 1103 L,2.42,20,NULL,4,6,6,0,3,0,19,15,1,0,4,0,0,6,0,0,6,0,0,3,2020,Spring,22622,2.75,10,NULL,1,6,0,0,1,0,8,30,0,0,1,0,0,6,0,0,0,0,0,1,0.33000000000000007
2019,Spring,19101,"Summerill, Corinne",BIOL 1104,2.64,26,NULL,7,8,6,2,2,0,25,19.2,0,0,7,0,0,8,0,0,6,0,2,2,2020,Spring,17931,3.12,51,NULL,15,26,7,1,0,0,49,5.9,0,0,15,0,0,26,0,0,7,0,1,0,0.48
2019,Spring,19101,"Summerill, Corinne",BIOL 1104,2.64,26,NULL,7,8,6,2,2,0,25,19.2,0,0,7,0,0,8,0,0,6,0,2,2,2020,Spring,22305,3.43,7,NULL,3,4,0,0,0,0,7,0,0,0,3,0,0,4,0,0,0,0,0,0,0.79
2019,Spring,19102,"Bostian, April",BIOL 1104 L,3.39,24,NULL,13,6,4,0,0,0,23,4.2,0,0,13,0,0,6,0,0,4,0,0,0,2020,Spring,21742,2.85,20,NULL,4,9,7,0,0,0,20,0,0,0,4,0,0,9,0,0,7,0,0,0,-0.54
2019,Spring,19103,"Clark, Virginia",BIOL 2110,2.54,40,NULL,11,10,9,2,5,0,37,25,0,0,11,0,0,10,0,0,9,0,2,5,2020,Spring,17933,3.3,23,NULL,11,6,2,0,1,0,20,17.4,0,0,11,0,0,6,0,0,2,0,0,1,0.7599999999999998
2019,Spring,19107,"Cannon, Virginetti",BIOL 2310,2.76,19,NULL,5,8,1,1,2,0,17,26.3,0,0,5,0,0,8,0,0,1,0,1,2,2020,Spring,17937,3,15,NULL,2,8,0,1,0,0,11,33.3,0,0,2,0,0,8,0,0,0,0,1,0,0.2400000000000002
2019,Spring,19109,"Baosman, Ahmed",CHEM 1212 L,3.75,21,NULL,15,5,0,0,0,0,20,4.8,0,0,15,0,0,5,0,0,0,0,0,0,2020,Spring,17939,3.71,22,NULL,16,4,1,0,0,0,21,4.6,0,0,16,0,0,4,0,0,1,0,0,0,-0.040000000000000036
2019,Spring,19117,"Donaldson, Samuel",LAW 7041,3.38,13,T,5,8,0,0,0,0,13,0,0,1,3,1,1,7,0,0,0,0,0,0,2020,Spring,17944,3.83,18,T,18,0,0,0,0,0,18,0,0,3,2,13,0,0,0,0,0,0,0,0,0.4500000000000002
2019,Spring,19118,"Segall, Eric",LAW 7225,3.24,25,T,9,11,5,0,0,0,25,0,0,5,1,3,3,8,0,2,3,0,0,0,2020,Spring,17945,3.82,22,T,16,5,1,0,0,0,22,0,0,11,4,1,2,1,2,0,1,0,0,0,0.5799999999999996
2019,Spring,19123,"Rowberry, Ryan",LAW 7363,3.57,14,T,10,3,1,0,0,0,14,0,0,1,5,4,1,1,1,0,1,0,0,0,2020,Spring,17946,3.94,16,T,16,0,0,0,0,0,16,0,0,3,8,5,0,0,0,0,0,0,0,0,0.3700000000000001
2019,Spring,19126,"Swahn, Monica",PH 7600,3.67,6,T,5,0,1,0,0,0,6,0,0,0,5,0,0,0,0,0,1,0,0,0,2020,Spring,17949,3.9,23,T,19,2,0,0,0,0,21,8.7,0,0,19,0,0,2,0,0,0,0,0,0,0.22999999999999998
2019,Spring,19149,"Nargundkar, Satish",EMBA 8150,3.53,40,T,24,15,1,0,0,0,40,0,0,5,9,10,3,6,6,0,1,0,0,0,2020,Spring,17961,3.44,27,T,14,13,0,0,0,0,27,0,0,2,3,9,5,3,5,0,0,0,0,0,-0.08999999999999986
2019,Spring,19150,"Bogner, William",EMBA 8710,3.74,40,T,32,7,0,0,0,0,39,0,1,1,16,15,4,2,1,0,0,0,0,0,2020,Spring,22372,3.88,27,NA,22,2,0,0,0,0,24,0,3,2,12,8,1,1,0,0,0,0,0,0,0.13999999999999968
2019,Spring,19154,"Pihera, Corey",ECON 2105,1.78,28,NULL,1,8,9,2,7,0,27,35.7,0,0,1,0,0,8,0,0,9,0,2,7,2020,Spring,16012,2.14,32,NULL,3,8,13,0,5,0,29,21.9,1,0,3,0,0,8,0,0,13,0,0,5,0.3600000000000001
2019,Spring,19154,"Pihera, Corey",ECON 2105,1.78,28,NULL,1,8,9,2,7,0,27,35.7,0,0,1,0,0,8,0,0,9,0,2,7,2020,Spring,16949,3.06,34,E,15,11,1,0,4,0,31,17.7,1,0,15,0,0,11,0,0,1,0,0,4,1.28
2019,Spring,19154,"Pihera, Corey",ECON 2105,1.78,28,NULL,1,8,9,2,7,0,27,35.7,0,0,1,0,0,8,0,0,9,0,2,7,2020,Spring,17964,2.75,26,NULL,6,9,7,1,1,0,24,15.4,0,0,6,0,0,9,0,0,7,0,1,1,0.97
2019,Spring,19156,"Bliss, Lisa",LAW 6090 E,3.8,6,T,5,0,0,0,0,0,5,16.7,0,1,1,3,0,0,0,0,0,0,0,0,2020,Spring,17966,4.08,12,T,12,0,0,0,0,0,12,0,0,3,8,1,0,0,0,0,0,0,0,0,0.28000000000000025
2019,Spring,19158,"Kerew, Kendall",LAW 8000 E,3.92,13,T,13,0,0,0,0,0,13,0,0,1,7,5,0,0,0,0,0,0,0,0,2020,Spring,17969,4.06,17,T,17,0,0,0,0,0,17,0,0,4,12,1,0,0,0,0,0,0,0,0,0.13999999999999968
2019,Spring,19159,"Kerew, Kendall",LAW 8000 E,4.08,13,T,12,0,0,0,0,0,12,7.7,0,2,10,0,0,0,0,0,0,0,0,0,2020,Spring,17969,4.06,17,T,17,0,0,0,0,0,17,0,0,4,12,1,0,0,0,0,0,0,0,0,-0.020000000000000462
2019,Spring,19166,"Strawser, Charla",LAW 6030 E,4.5,12,T,2,0,0,0,0,0,2,0,10,2,0,0,0,0,0,0,0,0,0,0,2020,Spring,20365,4.5,12,T,2,0,0,0,0,0,2,0,10,2,0,0,0,0,0,0,0,0,0,0,0
2019,Spring,19169,"Speckhals, Trent",LAW 6030 E,4.33,11,T,3,0,0,0,0,0,3,0,8,3,0,0,0,0,0,0,0,0,0,0,2020,Spring,17974,4.5,12,T,2,0,0,0,0,0,2,0,10,2,0,0,0,0,0,0,0,0,0,0,0.16999999999999993
2019,Spring,19173,"Deane, Richard",LAW 7036 E,3.53,15,T,8,7,0,0,0,0,15,0,0,0,4,4,4,3,0,0,0,0,0,0,2020,Spring,17990,3.79,14,T,11,3,0,0,0,0,14,0,0,2,4,5,3,0,0,0,0,0,0,0,0.26000000000000023
2019,Spring,19175,"Timmons, Christopher",LAW 6030 E,4.5,11,T,2,0,0,0,0,0,2,0,9,2,0,0,0,0,0,0,0,0,0,0,2020,Spring,17977,4.5,12,T,2,0,0,0,0,0,2,8.3,9,2,0,0,0,0,0,0,0,0,0,0,0
2019,Spring,19178,"Afield, Walter",LAW 7600 E,3.56,9,T,6,3,0,0,0,0,9,0,0,0,2,4,2,1,0,0,0,0,0,0,2020,Spring,17979,4,13,T,13,0,0,0,0,0,13,0,0,3,7,3,0,0,0,0,0,0,0,0,0.43999999999999995
2019,Spring,19181,"Brewer, Cassady",LAW 7605 E,3.57,14,T,7,6,1,0,0,0,14,0,0,1,4,2,5,1,0,1,0,0,0,0,2020,Spring,17982,3.91,12,T,9,2,0,0,0,0,11,0,1,2,6,1,2,0,0,0,0,0,0,0,0.3400000000000003
2019,Spring,19188,"Hungeling, David",LAW 6030 E,4,12,T,2,0,0,0,0,0,2,0,10,1,1,0,0,0,0,0,0,0,0,0,2020,Spring,17975,4.5,12,T,2,0,0,0,0,0,2,0,10,2,0,0,0,0,0,0,0,0,0,0,0.5
2019,Spring,19191,"Dammers, Kim",LAW 7036 E,3.54,13,T,8,5,0,0,0,0,13,0,0,0,2,6,3,2,0,0,0,0,0,0,2020,Spring,17976,3.71,14,T,11,3,0,0,0,0,14,0,0,0,3,8,3,0,0,0,0,0,0,0,0.16999999999999993
2019,Spring,19204,"Herman, Jonathan",RELS 3750,2.75,10,T,2,3,3,0,0,0,8,10,1,0,0,2,1,0,2,0,3,0,0,0,2020,Spring,17995,2.5,9,T,2,2,3,0,1,0,8,22.2,0,0,1,1,1,0,1,2,0,1,0,1,-0.25
2019,Spring,19205,"Welch, Shellie",ENGL 1101,1.76,24,E,4,3,1,3,6,0,17,62.5,1,0,4,0,0,3,0,0,1,0,3,6,2020,Spring,17138,1.69,16,NULL,3,3,3,0,7,0,16,43.8,0,0,3,0,0,3,0,0,3,0,0,7,-0.07000000000000006
2019,Spring,19216,"Massie, Clarence",PSYC 2050,2.89,30,E,13,6,4,3,2,0,28,20,1,0,13,0,0,6,0,0,4,0,3,2,2020,Spring,18001,3.1,35,E,18,6,2,2,3,0,31,25.7,0,0,18,0,0,6,0,0,2,0,2,3,0.20999999999999996
2019,Spring,19216,"Massie, Clarence",PSYC 2050,2.89,30,E,13,6,4,3,2,0,28,20,1,0,13,0,0,6,0,0,4,0,3,2,2020,Spring,21624,2.84,28,NULL,14,2,4,1,4,0,25,28.6,0,0,14,0,0,2,0,0,4,0,1,4,-0.050000000000000266
2019,Spring,19217,"Mcnamara, Marissa",ENGL 1102,2.58,24,NULL,2,9,6,2,0,0,19,29.2,0,0,2,0,0,9,0,0,6,0,2,0,2020,Spring,15027,2.81,23,NULL,7,7,5,0,2,0,21,17.4,0,0,7,0,0,7,0,0,5,0,0,2,0.22999999999999998
2019,Spring,19217,"Mcnamara, Marissa",ENGL 1102,2.58,24,NULL,2,9,6,2,0,0,19,29.2,0,0,2,0,0,9,0,0,6,0,2,0,2020,Spring,15030,2.17,24,NULL,4,3,6,2,3,0,18,45.8,0,0,4,0,0,3,0,0,6,0,2,3,-0.41000000000000014
2019,Spring,19217,"Mcnamara, Marissa",ENGL 1102,2.58,24,NULL,2,9,6,2,0,0,19,29.2,0,0,2,0,0,9,0,0,6,0,2,0,2020,Spring,17475,2.82,23,E,6,10,3,2,1,0,22,17.4,0,0,6,0,0,10,0,0,3,0,2,1,0.23999999999999977
2019,Spring,19217,"Mcnamara, Marissa",ENGL 1102,2.58,24,NULL,2,9,6,2,0,0,19,29.2,0,0,2,0,0,9,0,0,6,0,2,0,2020,Spring,20894,3,24,E,8,4,3,1,1,0,17,33.3,1,0,8,0,0,4,0,0,3,0,1,1,0.41999999999999993
2019,Spring,19218,"Kelley, Gregory",ENGL 1102,1.85,23,NULL,3,7,2,0,8,0,20,47.8,0,0,3,0,0,7,0,0,2,0,0,8,2020,Spring,15029,3.18,24,NULL,10,10,0,0,2,0,22,12.5,1,0,10,0,0,10,0,0,0,0,0,2,1.33
2019,Spring,19219,"Griswold, Alicia",ENGL 1102,2.27,23,NULL,7,5,3,1,6,0,22,34.8,0,0,7,0,0,5,0,0,3,0,1,6,2020,Spring,17135,3.39,23,NULL,11,10,2,0,0,0,23,0,0,0,11,0,0,10,0,0,2,0,0,0,1.12
2019,Spring,19220,"Noel, Stuart",ENGL 1102,2.83,24,NULL,4,13,4,2,0,0,23,12.5,0,0,4,0,0,13,0,0,4,0,2,0,2020,Spring,15032,2.83,24,NULL,4,11,8,0,0,0,23,4.2,0,0,4,0,0,11,0,0,8,0,0,0,0
2019,Spring,19220,"Noel, Stuart",ENGL 1102,2.83,24,NULL,4,13,4,2,0,0,23,12.5,0,0,4,0,0,13,0,0,4,0,2,0,2020,Spring,22259,2.59,17,NULL,4,5,5,3,0,0,17,17.7,0,0,4,0,0,5,0,0,5,0,3,0,-0.2400000000000002
2019,Spring,19221,"Brotherton, Timothy",ENGL 1102,2.36,15,NULL,2,4,3,0,2,0,11,26.7,2,0,2,0,0,4,0,0,3,0,0,2,2020,Spring,15033,3.05,24,NULL,8,8,1,3,0,0,20,29.2,0,0,8,0,0,8,0,0,1,0,3,0,0.69
2019,Spring,19221,"Brotherton, Timothy",ENGL 1102,2.36,15,NULL,2,4,3,0,2,0,11,26.7,2,0,2,0,0,4,0,0,3,0,0,2,2020,Spring,17133,2.95,24,NULL,6,9,5,1,0,0,21,16.7,0,0,6,0,0,9,0,0,5,0,1,0,0.5900000000000003
2019,Spring,19222,"Brotherton, Timothy",ENGL 1102,3.05,20,NULL,7,8,3,0,1,0,19,10,0,0,7,0,0,8,0,0,3,0,0,1,2020,Spring,15033,3.05,24,NULL,8,8,1,3,0,0,20,29.2,0,0,8,0,0,8,0,0,1,0,3,0,0
2019,Spring,19222,"Brotherton, Timothy",ENGL 1102,3.05,20,NULL,7,8,3,0,1,0,19,10,0,0,7,0,0,8,0,0,3,0,0,1,2020,Spring,17133,2.95,24,NULL,6,9,5,1,0,0,21,16.7,0,0,6,0,0,9,0,0,5,0,1,0,-0.09999999999999964
2019,Spring,19223,"Brotherton, Timothy",ENGL 1102,2.45,13,NULL,3,1,5,2,0,0,11,30.8,0,0,3,0,0,1,0,0,5,0,2,0,2020,Spring,15033,3.05,24,NULL,8,8,1,3,0,0,20,29.2,0,0,8,0,0,8,0,0,1,0,3,0,0.5999999999999996
2019,Spring,19223,"Brotherton, Timothy",ENGL 1102,2.45,13,NULL,3,1,5,2,0,0,11,30.8,0,0,3,0,0,1,0,0,5,0,2,0,2020,Spring,17133,2.95,24,NULL,6,9,5,1,0,0,21,16.7,0,0,6,0,0,9,0,0,5,0,1,0,0.5
2019,Spring,19224,"Ravita, Tracienne",ENGL 1102,2.17,24,NULL,6,4,6,4,4,0,24,33.3,0,0,6,0,0,4,0,0,6,0,4,4,2020,Spring,17455,1.39,24,NULL,2,4,5,2,10,0,23,54.2,0,0,2,0,0,4,0,0,5,0,2,10,-0.78
2019,Spring,19224,"Ravita, Tracienne",ENGL 1102,2.17,24,NULL,6,4,6,4,4,0,24,33.3,0,0,6,0,0,4,0,0,6,0,4,4,2020,Spring,18003,1.71,19,NULL,0,6,5,1,5,0,17,36.8,1,0,0,0,0,6,0,0,5,0,1,5,-0.45999999999999996
2019,Spring,19226,"Balint, Brendan",ENGL 1102,2.64,23,NULL,5,10,4,0,3,0,22,17.4,0,0,5,0,0,10,0,0,4,0,0,3,2020,Spring,17454,2.79,24,NULL,6,12,3,1,2,0,24,12.5,0,0,6,0,0,12,0,0,3,0,1,2,0.1499999999999999
2019,Spring,19228,"Maier, Thomas",CIS 2010,2.76,35,T,9,11,4,3,2,0,29,31.4,0,0,5,4,5,2,4,2,2,0,3,2,2020,Spring,18013,2.38,38,T,11,10,2,4,7,0,34,36.8,1,1,5,5,0,8,2,1,1,0,4,7,-0.3799999999999999
2019,Spring,19228,"Maier, Thomas",CIS 2010,2.76,35,T,9,11,4,3,2,0,29,31.4,0,0,5,4,5,2,4,2,2,0,3,2,2020,Spring,18014,2.52,22,T,8,5,2,3,3,0,21,31.8,0,0,5,3,0,3,2,1,1,0,3,3,-0.23999999999999977
2019,Spring,19228,"Maier, Thomas",CIS 2010,2.76,35,T,9,11,4,3,2,0,29,31.4,0,0,5,4,5,2,4,2,2,0,3,2,2020,Spring,18015,2.62,43,T,17,8,5,2,7,0,39,27.9,1,0,11,6,2,5,1,0,3,2,2,7,-0.13999999999999968
2019,Spring,19228,"Maier, Thomas",CIS 2010,2.76,35,T,9,11,4,3,2,0,29,31.4,0,0,5,4,5,2,4,2,2,0,3,2,2020,Spring,18016,2.83,40,T,15,9,3,6,2,0,35,30,1,4,4,7,5,3,1,0,3,0,6,2,0.07000000000000028
2019,Spring,19228,"Maier, Thomas",CIS 2010,2.76,35,T,9,11,4,3,2,0,29,31.4,0,0,5,4,5,2,4,2,2,0,3,2,2020,Spring,18017,2.94,44,T,20,6,2,4,4,0,36,36.4,0,2,14,4,1,4,1,1,1,0,4,4,0.18000000000000016
2019,Spring,19228,"Maier, Thomas",CIS 2010,2.76,35,T,9,11,4,3,2,0,29,31.4,0,0,5,4,5,2,4,2,2,0,3,2,2020,Spring,18018,2.5,13,T,4,3,2,0,3,0,12,23.1,1,2,2,0,1,1,1,0,2,0,0,3,-0.2599999999999998
2019,Spring,19228,"Maier, Thomas",CIS 2010,2.76,35,T,9,11,4,3,2,0,29,31.4,0,0,5,4,5,2,4,2,2,0,3,2,2020,Spring,18019,2.5,8,T,3,2,1,0,2,0,8,25,0,0,3,0,1,1,0,0,1,0,0,2,-0.2599999999999998
2019,Spring,19228,"Maier, Thomas",CIS 2010,2.76,35,T,9,11,4,3,2,0,29,31.4,0,0,5,4,5,2,4,2,2,0,3,2,2020,Spring,18020,2.43,26,T,6,7,4,2,4,0,23,26.9,2,3,3,0,2,4,1,1,1,2,2,4,-0.3299999999999996
2019,Spring,19229,"Maier, Thomas",CIS 2010,2.33,35,T,6,11,8,5,3,0,33,28.6,0,0,2,4,3,5,3,3,3,2,5,3,2020,Spring,18013,2.38,38,T,11,10,2,4,7,0,34,36.8,1,1,5,5,0,8,2,1,1,0,4,7,0.04999999999999982
2019,Spring,19229,"Maier, Thomas",CIS 2010,2.33,35,T,6,11,8,5,3,0,33,28.6,0,0,2,4,3,5,3,3,3,2,5,3,2020,Spring,18014,2.52,22,T,8,5,2,3,3,0,21,31.8,0,0,5,3,0,3,2,1,1,0,3,3,0.18999999999999995
2019,Spring,19229,"Maier, Thomas",CIS 2010,2.33,35,T,6,11,8,5,3,0,33,28.6,0,0,2,4,3,5,3,3,3,2,5,3,2020,Spring,18015,2.62,43,T,17,8,5,2,7,0,39,27.9,1,0,11,6,2,5,1,0,3,2,2,7,0.29000000000000004
2019,Spring,19229,"Maier, Thomas",CIS 2010,2.33,35,T,6,11,8,5,3,0,33,28.6,0,0,2,4,3,5,3,3,3,2,5,3,2020,Spring,18016,2.83,40,T,15,9,3,6,2,0,35,30,1,4,4,7,5,3,1,0,3,0,6,2,0.5
2019,Spring,19229,"Maier, Thomas",CIS 2010,2.33,35,T,6,11,8,5,3,0,33,28.6,0,0,2,4,3,5,3,3,3,2,5,3,2020,Spring,18017,2.94,44,T,20,6,2,4,4,0,36,36.4,0,2,14,4,1,4,1,1,1,0,4,4,0.6099999999999999
2019,Spring,19229,"Maier, Thomas",CIS 2010,2.33,35,T,6,11,8,5,3,0,33,28.6,0,0,2,4,3,5,3,3,3,2,5,3,2020,Spring,18018,2.5,13,T,4,3,2,0,3,0,12,23.1,1,2,2,0,1,1,1,0,2,0,0,3,0.16999999999999993
2019,Spring,19229,"Maier, Thomas",CIS 2010,2.33,35,T,6,11,8,5,3,0,33,28.6,0,0,2,4,3,5,3,3,3,2,5,3,2020,Spring,18019,2.5,8,T,3,2,1,0,2,0,8,25,0,0,3,0,1,1,0,0,1,0,0,2,0.16999999999999993
2019,Spring,19229,"Maier, Thomas",CIS 2010,2.33,35,T,6,11,8,5,3,0,33,28.6,0,0,2,4,3,5,3,3,3,2,5,3,2020,Spring,18020,2.43,26,T,6,7,4,2,4,0,23,26.9,2,3,3,0,2,4,1,1,1,2,2,4,0.10000000000000009
2019,Spring,19230,"Maier, Thomas",CIS 2010,2.54,40,T,8,17,6,1,5,0,37,20,1,0,2,6,5,8,4,2,0,4,1,5,2020,Spring,18013,2.38,38,T,11,10,2,4,7,0,34,36.8,1,1,5,5,0,8,2,1,1,0,4,7,-0.16000000000000014
2019,Spring,19230,"Maier, Thomas",CIS 2010,2.54,40,T,8,17,6,1,5,0,37,20,1,0,2,6,5,8,4,2,0,4,1,5,2020,Spring,18014,2.52,22,T,8,5,2,3,3,0,21,31.8,0,0,5,3,0,3,2,1,1,0,3,3,-0.020000000000000018
2019,Spring,19230,"Maier, Thomas",CIS 2010,2.54,40,T,8,17,6,1,5,0,37,20,1,0,2,6,5,8,4,2,0,4,1,5,2020,Spring,18015,2.62,43,T,17,8,5,2,7,0,39,27.9,1,0,11,6,2,5,1,0,3,2,2,7,0.08000000000000007
2019,Spring,19230,"Maier, Thomas",CIS 2010,2.54,40,T,8,17,6,1,5,0,37,20,1,0,2,6,5,8,4,2,0,4,1,5,2020,Spring,18016,2.83,40,T,15,9,3,6,2,0,35,30,1,4,4,7,5,3,1,0,3,0,6,2,0.29000000000000004
2019,Spring,19230,"Maier, Thomas",CIS 2010,2.54,40,T,8,17,6,1,5,0,37,20,1,0,2,6,5,8,4,2,0,4,1,5,2020,Spring,18017,2.94,44,T,20,6,2,4,4,0,36,36.4,0,2,14,4,1,4,1,1,1,0,4,4,0.3999999999999999
2019,Spring,19230,"Maier, Thomas",CIS 2010,2.54,40,T,8,17,6,1,5,0,37,20,1,0,2,6,5,8,4,2,0,4,1,5,2020,Spring,18018,2.5,13,T,4,3,2,0,3,0,12,23.1,1,2,2,0,1,1,1,0,2,0,0,3,-0.040000000000000036
2019,Spring,19230,"Maier, Thomas",CIS 2010,2.54,40,T,8,17,6,1,5,0,37,20,1,0,2,6,5,8,4,2,0,4,1,5,2020,Spring,18019,2.5,8,T,3,2,1,0,2,0,8,25,0,0,3,0,1,1,0,0,1,0,0,2,-0.040000000000000036
2019,Spring,19230,"Maier, Thomas",CIS 2010,2.54,40,T,8,17,6,1,5,0,37,20,1,0,2,6,5,8,4,2,0,4,1,5,2020,Spring,18020,2.43,26,T,6,7,4,2,4,0,23,26.9,2,3,3,0,2,4,1,1,1,2,2,4,-0.10999999999999988
2019,Spring,19231,"Maier, Thomas",CIS 2010,2.65,37,T,8,13,8,3,2,0,34,16.2,2,3,3,2,4,6,3,0,6,2,3,2,2020,Spring,18013,2.38,38,T,11,10,2,4,7,0,34,36.8,1,1,5,5,0,8,2,1,1,0,4,7,-0.27
2019,Spring,19231,"Maier, Thomas",CIS 2010,2.65,37,T,8,13,8,3,2,0,34,16.2,2,3,3,2,4,6,3,0,6,2,3,2,2020,Spring,18014,2.52,22,T,8,5,2,3,3,0,21,31.8,0,0,5,3,0,3,2,1,1,0,3,3,-0.1299999999999999
2019,Spring,19231,"Maier, Thomas",CIS 2010,2.65,37,T,8,13,8,3,2,0,34,16.2,2,3,3,2,4,6,3,0,6,2,3,2,2020,Spring,18015,2.62,43,T,17,8,5,2,7,0,39,27.9,1,0,11,6,2,5,1,0,3,2,2,7,-0.029999999999999805
2019,Spring,19231,"Maier, Thomas",CIS 2010,2.65,37,T,8,13,8,3,2,0,34,16.2,2,3,3,2,4,6,3,0,6,2,3,2,2020,Spring,18016,2.83,40,T,15,9,3,6,2,0,35,30,1,4,4,7,5,3,1,0,3,0,6,2,0.18000000000000016
2019,Spring,19231,"Maier, Thomas",CIS 2010,2.65,37,T,8,13,8,3,2,0,34,16.2,2,3,3,2,4,6,3,0,6,2,3,2,2020,Spring,18017,2.94,44,T,20,6,2,4,4,0,36,36.4,0,2,14,4,1,4,1,1,1,0,4,4,0.29000000000000004
2019,Spring,19231,"Maier, Thomas",CIS 2010,2.65,37,T,8,13,8,3,2,0,34,16.2,2,3,3,2,4,6,3,0,6,2,3,2,2020,Spring,18018,2.5,13,T,4,3,2,0,3,0,12,23.1,1,2,2,0,1,1,1,0,2,0,0,3,-0.1499999999999999
2019,Spring,19231,"Maier, Thomas",CIS 2010,2.65,37,T,8,13,8,3,2,0,34,16.2,2,3,3,2,4,6,3,0,6,2,3,2,2020,Spring,18019,2.5,8,T,3,2,1,0,2,0,8,25,0,0,3,0,1,1,0,0,1,0,0,2,-0.1499999999999999
2019,Spring,19231,"Maier, Thomas",CIS 2010,2.65,37,T,8,13,8,3,2,0,34,16.2,2,3,3,2,4,6,3,0,6,2,3,2,2020,Spring,18020,2.43,26,T,6,7,4,2,4,0,23,26.9,2,3,3,0,2,4,1,1,1,2,2,4,-0.21999999999999975
2019,Spring,19232,"Maier, Thomas",CIS 2010,2.53,40,T,12,10,9,3,4,0,38,22.5,0,2,4,6,1,5,4,0,5,4,3,4,2020,Spring,18013,2.38,38,T,11,10,2,4,7,0,34,36.8,1,1,5,5,0,8,2,1,1,0,4,7,-0.1499999999999999
2019,Spring,19232,"Maier, Thomas",CIS 2010,2.53,40,T,12,10,9,3,4,0,38,22.5,0,2,4,6,1,5,4,0,5,4,3,4,2020,Spring,18014,2.52,22,T,8,5,2,3,3,0,21,31.8,0,0,5,3,0,3,2,1,1,0,3,3,-0.009999999999999787
2019,Spring,19232,"Maier, Thomas",CIS 2010,2.53,40,T,12,10,9,3,4,0,38,22.5,0,2,4,6,1,5,4,0,5,4,3,4,2020,Spring,18015,2.62,43,T,17,8,5,2,7,0,39,27.9,1,0,11,6,2,5,1,0,3,2,2,7,0.0900000000000003
2019,Spring,19232,"Maier, Thomas",CIS 2010,2.53,40,T,12,10,9,3,4,0,38,22.5,0,2,4,6,1,5,4,0,5,4,3,4,2020,Spring,18016,2.83,40,T,15,9,3,6,2,0,35,30,1,4,4,7,5,3,1,0,3,0,6,2,0.30000000000000027
2019,Spring,19232,"Maier, Thomas",CIS 2010,2.53,40,T,12,10,9,3,4,0,38,22.5,0,2,4,6,1,5,4,0,5,4,3,4,2020,Spring,18017,2.94,44,T,20,6,2,4,4,0,36,36.4,0,2,14,4,1,4,1,1,1,0,4,4,0.41000000000000014
2019,Spring,19232,"Maier, Thomas",CIS 2010,2.53,40,T,12,10,9,3,4,0,38,22.5,0,2,4,6,1,5,4,0,5,4,3,4,2020,Spring,18018,2.5,13,T,4,3,2,0,3,0,12,23.1,1,2,2,0,1,1,1,0,2,0,0,3,-0.029999999999999805
